source,name,url,date_or_edition,note
Wayback CDX (visual layout PDFs),Ketchikan.pdf,https://web.archive.org/web/20211121030847/https://aeronav.faa.gov/visual/12-02-2021/PDFs/Ketchikan.pdf,12-02-2021,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Klamath_Falls.pdf,https://web.archive.org/web/20211121031551/https://aeronav.faa.gov/visual/12-02-2021/PDFs/Klamath_Falls.pdf,12-02-2021,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Kodiak.pdf,https://web.archive.org/web/20211121030838/https://aeronav.faa.gov/visual/12-02-2021/PDFs/Kodiak.pdf,12-02-2021,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Lake_Huron.pdf,https://web.archive.org/web/20211121031705/https://aeronav.faa.gov/visual/12-02-2021/PDFs/Lake_Huron.pdf,12-02-2021,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Las_Vegas.pdf,https://web.archive.org/web/20211121031249/https://aeronav.faa.gov/visual/12-02-2021/PDFs/Las_Vegas.pdf,12-02-2021,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Los_Angeles.pdf,https://web.archive.org/web/20211121032551/https://aeronav.faa.gov/visual/12-02-2021/PDFs/Los_Angeles.pdf,12-02-2021,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),McGrath.pdf,https://web.archive.org/web/20211121032244/https://aeronav.faa.gov/visual/12-02-2021/PDFs/McGrath.pdf,12-02-2021,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Memphis.pdf,https://web.archive.org/web/20211121032529/https://aeronav.faa.gov/visual/12-02-2021/PDFs/Memphis.pdf,12-02-2021,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Miami.pdf,https://web.archive.org/web/20211121031814/https://aeronav.faa.gov/visual/12-02-2021/PDFs/Miami.pdf,12-02-2021,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Montreal.pdf,https://web.archive.org/web/20211121031813/https://aeronav.faa.gov/visual/12-02-2021/PDFs/Montreal.pdf,12-02-2021,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),New_Orleans.pdf,https://web.archive.org/web/20211121035032/https://aeronav.faa.gov/visual/12-02-2021/PDFs/New_Orleans.pdf,12-02-2021,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),New_York.pdf,https://web.archive.org/web/20211121032611/https://aeronav.faa.gov/visual/12-02-2021/PDFs/New_York.pdf,12-02-2021,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Nome.pdf,https://web.archive.org/web/20211121032517/https://aeronav.faa.gov/visual/12-02-2021/PDFs/Nome.pdf,12-02-2021,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Omaha.pdf,https://web.archive.org/web/20211121033319/https://aeronav.faa.gov/visual/12-02-2021/PDFs/Omaha.pdf,12-02-2021,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Phoenix.pdf,https://web.archive.org/web/20211121035032/https://aeronav.faa.gov/visual/12-02-2021/PDFs/Phoenix.pdf,12-02-2021,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Point_Barrow.pdf,https://web.archive.org/web/20211121034009/https://aeronav.faa.gov/visual/12-02-2021/PDFs/Point_Barrow.pdf,12-02-2021,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Salt_Lake_City.pdf,https://web.archive.org/web/20211121035118/https://aeronav.faa.gov/visual/12-02-2021/PDFs/Salt_Lake_City.pdf,12-02-2021,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),San_Antonio.pdf,https://web.archive.org/web/20211121034650/https://aeronav.faa.gov/visual/12-02-2021/PDFs/San_Antonio.pdf,12-02-2021,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),San_Francisco.pdf,https://web.archive.org/web/20211121034810/https://aeronav.faa.gov/visual/12-02-2021/PDFs/San_Francisco.pdf,12-02-2021,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Seattle.pdf,https://web.archive.org/web/20211121034408/https://aeronav.faa.gov/visual/12-02-2021/PDFs/Seattle.pdf,12-02-2021,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Seward.pdf,https://web.archive.org/web/20211121034329/https://aeronav.faa.gov/visual/12-02-2021/PDFs/Seward.pdf,12-02-2021,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),St_Louis.pdf,https://web.archive.org/web/20211121033657/https://aeronav.faa.gov/visual/12-02-2021/PDFs/St_Louis.pdf,12-02-2021,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Twin_Cities.pdf,https://web.archive.org/web/20211121034709/https://aeronav.faa.gov/visual/12-02-2021/PDFs/Twin_Cities.pdf,12-02-2021,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Washington.pdf,https://web.archive.org/web/20211121035032/https://aeronav.faa.gov/visual/12-02-2021/PDFs/Washington.pdf,12-02-2021,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Western_Aleutian_Islands.pdf,https://web.archive.org/web/20211121035754/https://aeronav.faa.gov/visual/12-02-2021/PDFs/Western_Aleutian_Islands.pdf,12-02-2021,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Wichita.pdf,https://web.archive.org/web/20211121035439/https://aeronav.faa.gov/visual/12-02-2021/PDFs/Wichita.pdf,12-02-2021,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Albuquerque.pdf,https://web.archive.org/web/20250208181622/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Albuquerque.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Anchorage.pdf,https://web.archive.org/web/20250208181635/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Anchorage.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Atlanta.pdf,https://web.archive.org/web/20250208181641/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Atlanta.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Billings.pdf,https://web.archive.org/web/20250208181704/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Billings.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Brownsville.pdf,https://web.archive.org/web/20250115010311/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Brownsville.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Cape_Lisburne.pdf,https://web.archive.org/web/20250208181721/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Cape_Lisburne.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Charlotte.pdf,https://web.archive.org/web/20250208181732/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Charlotte.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Cheyenne.pdf,https://web.archive.org/web/20250208181742/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Cheyenne.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Chicago.pdf,https://web.archive.org/web/20250208181750/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Chicago.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Cincinnati.pdf,https://web.archive.org/web/20250208181801/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Cincinnati.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Cold_Bay.pdf,https://web.archive.org/web/20250217155544/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Cold_Bay.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Dallas-Ft_Worth.pdf,https://web.archive.org/web/20250114230902/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Dallas-Ft_Worth.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Dawson.pdf,https://web.archive.org/web/20250205080122/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Dawson.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Denver.pdf,https://web.archive.org/web/20250208181841/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Denver.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Detroit.pdf,https://web.archive.org/web/20250114151546/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Detroit.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Dutch_Harbor.pdf,https://web.archive.org/web/20250115020746/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Dutch_Harbor.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),El_Paso.pdf,https://web.archive.org/web/20250208181906/https://aeronav.faa.gov/visual/12-26-2024/PDFs/El_Paso.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Fairbanks.pdf,https://web.archive.org/web/20250208181912/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Fairbanks.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Great_Falls.pdf,https://web.archive.org/web/20250208181924/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Great_Falls.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Green_Bay.pdf,https://web.archive.org/web/20250208181935/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Green_Bay.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Halifax.pdf,https://web.archive.org/web/20250115012246/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Halifax.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Hawaiian_Islands.pdf,https://web.archive.org/web/20250115013605/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Hawaiian_Islands.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Houston.pdf,https://web.archive.org/web/20250206184717/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Houston.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Jacksonville.pdf,https://web.archive.org/web/20250115014749/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Jacksonville.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Juneau.pdf,https://web.archive.org/web/20250208182004/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Juneau.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Kansas_City.pdf,https://web.archive.org/web/20250206230007/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Kansas_City.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Ketchikan.pdf,https://web.archive.org/web/20250114231701/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Ketchikan.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Klamath_Falls.pdf,https://web.archive.org/web/20250208182021/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Klamath_Falls.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Kodiak.pdf,https://web.archive.org/web/20250131082352/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Kodiak.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Lake_Huron.pdf,https://web.archive.org/web/20250110051403/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Lake_Huron.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Las_Vegas.pdf,https://web.archive.org/web/20250208182125/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Las_Vegas.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Los_Angeles.pdf,https://web.archive.org/web/20250208182136/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Los_Angeles.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),McGrath.pdf,https://web.archive.org/web/20250208182204/https://aeronav.faa.gov/visual/12-26-2024/PDFs/McGrath.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Memphis.pdf,https://web.archive.org/web/20250102121931/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Memphis.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Miami.pdf,https://web.archive.org/web/20250214104126/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Miami.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Montreal.pdf,https://web.archive.org/web/20250115023406/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Montreal.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),New_Orleans.pdf,https://web.archive.org/web/20250115010426/https://aeronav.faa.gov/visual/12-26-2024/PDFs/New_Orleans.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),New_York.pdf,https://web.archive.org/web/20250212024441/https://aeronav.faa.gov/visual/12-26-2024/PDFs/New_York.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Nome.pdf,https://web.archive.org/web/20250113182136/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Nome.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Omaha.pdf,https://web.archive.org/web/20250208182306/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Omaha.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Phoenix.pdf,https://web.archive.org/web/20250208182315/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Phoenix.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Point_Barrow.pdf,https://web.archive.org/web/20250213110119/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Point_Barrow.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Salt_Lake_City.pdf,https://web.archive.org/web/20250208182352/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Salt_Lake_City.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),San_Antonio.pdf,https://web.archive.org/web/20250208182403/https://aeronav.faa.gov/visual/12-26-2024/PDFs/San_Antonio.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),San_Francisco.pdf,https://web.archive.org/web/20250208182411/https://aeronav.faa.gov/visual/12-26-2024/PDFs/San_Francisco.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Seattle.pdf,https://web.archive.org/web/20250208182421/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Seattle.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Seward.pdf,https://web.archive.org/web/20250208182433/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Seward.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),St_Louis.pdf,https://web.archive.org/web/20250131081634/https://aeronav.faa.gov/visual/12-26-2024/PDFs/St_Louis.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Twin_Cities.pdf,https://web.archive.org/web/20250208182450/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Twin_Cities.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Washington.pdf,https://web.archive.org/web/20250115004126/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Washington.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Western_Aleutian_Islands.pdf,https://web.archive.org/web/20250205114257/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Western_Aleutian_Islands.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Wichita.pdf,https://web.archive.org/web/20250218105337/https://aeronav.faa.gov/visual/12-26-2024/PDFs/Wichita.pdf,12-26-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Cincinnati.pdf,https://web.archive.org/web/20230111072150/https://aeronav.faa.gov/visual/12-29-2022/PDFs/Cincinnati.pdf,12-29-2022,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Cold_Bay.pdf,https://web.archive.org/web/20230111072152/https://aeronav.faa.gov/visual/12-29-2022/PDFs/Cold_Bay.pdf,12-29-2022,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Dallas-Ft_Worth.pdf,https://web.archive.org/web/20230111071719/https://aeronav.faa.gov/visual/12-29-2022/PDFs/Dallas-Ft_Worth.pdf,12-29-2022,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Dawson.pdf,https://web.archive.org/web/20230124184522/https://aeronav.faa.gov/visual/12-29-2022/PDFs/Dawson.pdf,12-29-2022,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Denver.pdf,https://web.archive.org/web/20230111072043/https://aeronav.faa.gov/visual/12-29-2022/PDFs/Denver.pdf,12-29-2022,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Detroit.pdf,https://web.archive.org/web/20230111070617/https://aeronav.faa.gov/visual/12-29-2022/PDFs/Detroit.pdf,12-29-2022,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Dutch_Harbor.pdf,https://web.archive.org/web/20230111071140/https://aeronav.faa.gov/visual/12-29-2022/PDFs/Dutch_Harbor.pdf,12-29-2022,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),El_Paso.pdf,https://web.archive.org/web/20230124184522/https://aeronav.faa.gov/visual/12-29-2022/PDFs/El_Paso.pdf,12-29-2022,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Hawaiian_Islands.pdf,https://web.archive.org/web/20230111073002/https://aeronav.faa.gov/visual/12-29-2022/PDFs/Hawaiian_Islands.pdf,12-29-2022,captured full-chart print PDF; URL absent from dole for this date
archive.org PC Pilot 82 CD,Ketchikan Sectional Chart.jpg,https://archive.org/download/cdrinc_PC_Pilot_Issue_82/PC%20Pilot%20Issue%2082.iso/Flight%20Adventure%2FCD%20Intro%2FKetchikan%20Sectional%20Chart.jpg,2012 (ed 52),"full-sheet 10924x8207 RGB JPG 26.3MB incl. legend, inside PC Pilot Issue 82 (Nov/Dec 2012) cover-CD ISO (on-the-fly extract, verified 200 + full download); dole holds ed 52 via wayback Ketchikan_52.zip - likely a rendition of the FAA raster, not a distinct scan; mirror copy in IA item pc_pilot_-_issue_82_uk"
usahas.com (ChartGeek 2009),"Sectionals.kml (index, 23 charts)",http://www.usahas.com/downloads/Sectionals.kml,"ChartGeek set, NACO editions current mid-2009",live index KML listing 23 per-chart GE superoverlays under /GE/ChartGeek/Sectionals/; nothing usahas/chartgeek-related in dole or online CSV
usahas.com (ChartGeek 2009),Albuquerque Sectional (ChartGeek GE superoverlay),http://www.usahas.com/GE/ChartGeek/Sectionals/Albuquerque.kml,NACO edition current mid-2009 (tiles generated Jul-Aug 2009),"live GIF superoverlay tile pyramid, 111 tiles (78 at L5/1024px, grid 12x7) assembling collar-clipped full chart ~12288x7168px (~60-70% of 300dpi source), sample deep tile HEAD 200 Last-Modified Jul-Aug 2009; pre-2011 NACO-era edition absent from dole in any form"
usahas.com (ChartGeek 2009),Brownsville Sectional (ChartGeek GE superoverlay),http://www.usahas.com/GE/ChartGeek/Sectionals/Brownsville.kml,NACO edition current mid-2009 (tiles generated Jul-Aug 2009),"live GIF superoverlay tile pyramid, 35 tiles (14 at L5/1024px, grid 11x7) assembling collar-clipped full chart ~11264x7168px (~60-70% of 300dpi source) (Gulf/Mexico tiles omitted), sample deep tile HEAD 200 Last-Modified Jul-Aug 2009; pre-2011 NACO-era edition absent from dole in any form"
usahas.com (ChartGeek 2009),Charlotte Sectional (ChartGeek GE superoverlay),http://www.usahas.com/GE/ChartGeek/Sectionals/Charlotte.kml,NACO edition current mid-2009 (tiles generated Jul-Aug 2009),"live GIF superoverlay tile pyramid, 118 tiles (85 at L5/1024px, grid 12x8) assembling collar-clipped full chart ~12288x8192px (~60-70% of 300dpi source), sample deep tile HEAD 200 Last-Modified Jul-Aug 2009; pre-2011 NACO-era edition absent from dole in any form"
usahas.com (ChartGeek 2009),Cheyenne Sectional (ChartGeek GE superoverlay),http://www.usahas.com/GE/ChartGeek/Sectionals/Cheyenne.kml,NACO edition current mid-2009 (tiles generated Jul-Aug 2009),"live GIF superoverlay tile pyramid, 124 tiles (89 at L5/1024px, grid 13x8) assembling collar-clipped full chart ~13312x8192px (~60-70% of 300dpi source), sample deep tile HEAD 200 Last-Modified Jul-Aug 2009; pre-2011 NACO-era edition absent from dole in any form"
usahas.com (ChartGeek 2009),Chicago Sectional (ChartGeek GE superoverlay),http://www.usahas.com/GE/ChartGeek/Sectionals/Chicago.kml,NACO edition current mid-2009 (tiles generated Jul-Aug 2009),"live GIF superoverlay tile pyramid, 133 tiles (98 at L5/1024px, grid 13x8) assembling collar-clipped full chart ~13312x8192px (~60-70% of 300dpi source), sample deep tile HEAD 200 Last-Modified Jul-Aug 2009; pre-2011 NACO-era edition absent from dole in any form"
usahas.com (ChartGeek 2009),Denver Sectional (ChartGeek GE superoverlay),http://www.usahas.com/GE/ChartGeek/Sectionals/Denver.kml,NACO edition current mid-2009 (tiles generated Jul-Aug 2009),"live GIF superoverlay tile pyramid, 116 tiles (83 at L5/1024px, grid 12x8) assembling collar-clipped full chart ~12288x8192px (~60-70% of 300dpi source), sample deep tile HEAD 200 Last-Modified Jul-Aug 2009; pre-2011 NACO-era edition absent from dole in any form"
usahas.com (ChartGeek 2009),Detroit Sectional (ChartGeek GE superoverlay),http://www.usahas.com/GE/ChartGeek/Sectionals/Detroit.kml,NACO edition current mid-2009 (tiles generated Jul-Aug 2009),"live GIF superoverlay tile pyramid, 111 tiles (77 at L5/1024px, grid 12x7) assembling collar-clipped full chart ~12288x7168px (~60-70% of 300dpi source), sample deep tile HEAD 200 Last-Modified Jul-Aug 2009; pre-2011 NACO-era edition absent from dole in any form"
usahas.com (ChartGeek 2009),El Paso Sectional (ChartGeek GE superoverlay),http://www.usahas.com/GE/ChartGeek/Sectionals/ElPaso.kml,NACO edition current mid-2009 (tiles generated Jul-Aug 2009),"live GIF superoverlay tile pyramid, 113 tiles (80 at L5/1024px, grid 11x8) assembling collar-clipped full chart ~11264x8192px (~60-70% of 300dpi source), sample deep tile HEAD 200 Last-Modified Jul-Aug 2009; pre-2011 NACO-era edition absent from dole in any form"
usahas.com (ChartGeek 2009),Green Bay Sectional (ChartGeek GE superoverlay),http://www.usahas.com/GE/ChartGeek/Sectionals/GreenBay.kml,NACO edition current mid-2009 (tiles generated Jul-Aug 2009),"live GIF superoverlay tile pyramid, 126 tiles (91 at L5/1024px, grid 13x8) assembling collar-clipped full chart ~13312x8192px (~60-70% of 300dpi source), sample deep tile HEAD 200 Last-Modified Jul-Aug 2009; pre-2011 NACO-era edition absent from dole in any form"
usahas.com (ChartGeek 2009),Hawaiian Islands Sectional (ChartGeek GE superoverlay),http://www.usahas.com/GE/ChartGeek/Sectionals/HawaiianIslands.kml,NACO edition current mid-2009 (tiles generated Jul-Aug 2009),"live GIF superoverlay tile pyramid, 39 tiles (24 at L4/1024px, grid 7x6) assembling collar-clipped full chart ~7168x6144px (~60-70% of 300dpi source), sample deep tile HEAD 200 Last-Modified Jul-Aug 2009; pre-2011 NACO-era edition absent from dole in any form"
usahas.com (ChartGeek 2009),Kansas City Sectional (ChartGeek GE superoverlay),http://www.usahas.com/GE/ChartGeek/Sectionals/KansasCity.kml,NACO edition current mid-2009 (tiles generated Jul-Aug 2009),"live GIF superoverlay tile pyramid, 116 tiles (83 at L5/1024px, grid 12x8) assembling collar-clipped full chart ~12288x8192px (~60-70% of 300dpi source), sample deep tile HEAD 200 Last-Modified Jul-Aug 2009; pre-2011 NACO-era edition absent from dole in any form"
usahas.com (ChartGeek 2009),Klamath Falls Sectional (ChartGeek GE superoverlay),http://www.usahas.com/GE/ChartGeek/Sectionals/KlamathFalls.kml,NACO edition current mid-2009 (tiles generated Jul-Aug 2009),"live GIF superoverlay tile pyramid, 125 tiles (90 at L5/1024px, grid 13x8) assembling collar-clipped full chart ~13312x8192px (~60-70% of 300dpi source), sample deep tile HEAD 200 Last-Modified Jul-Aug 2009; pre-2011 NACO-era edition absent from dole in any form"
usahas.com (ChartGeek 2009),Lake Huron Sectional (ChartGeek GE superoverlay),http://www.usahas.com/GE/ChartGeek/Sectionals/LakeHuron.kml,NACO edition current mid-2009 (tiles generated Jul-Aug 2009),"live GIF superoverlay tile pyramid, 114 tiles (79 at L5/1024px, grid 13x7) assembling collar-clipped full chart ~13312x7168px (~60-70% of 300dpi source), sample deep tile HEAD 200 Last-Modified Jul-Aug 2009; pre-2011 NACO-era edition absent from dole in any form"
usahas.com (ChartGeek 2009),Memphis Sectional (ChartGeek GE superoverlay),http://www.usahas.com/GE/ChartGeek/Sectionals/Memphis.kml,NACO edition current mid-2009 (tiles generated Jul-Aug 2009),"live GIF superoverlay tile pyramid, 122 tiles (87 at L5/1024px, grid 13x8) assembling collar-clipped full chart ~13312x8192px (~60-70% of 300dpi source), sample deep tile HEAD 200 Last-Modified Jul-Aug 2009; pre-2011 NACO-era edition absent from dole in any form"
usahas.com (ChartGeek 2009),New Orleans Sectional (ChartGeek GE superoverlay),http://www.usahas.com/GE/ChartGeek/Sectionals/NewOrleans.kml,NACO edition current mid-2009 (tiles generated Jul-Aug 2009),"live GIF superoverlay tile pyramid, 121 tiles (88 at L5/1024px, grid 12x8) assembling collar-clipped full chart ~12288x8192px (~60-70% of 300dpi source), sample deep tile HEAD 200 Last-Modified Jul-Aug 2009; pre-2011 NACO-era edition absent from dole in any form"
usahas.com (ChartGeek 2009),New York Sectional (ChartGeek GE superoverlay),http://www.usahas.com/GE/ChartGeek/Sectionals/NewYork.kml,NACO edition current mid-2009 (tiles generated Jul-Aug 2009),"live GIF superoverlay tile pyramid, 126 tiles (92 at L5/1024px, grid 13x8) assembling collar-clipped full chart ~13312x8192px (~60-70% of 300dpi source), sample deep tile HEAD 200 Last-Modified Jul-Aug 2009; pre-2011 NACO-era edition absent from dole in any form"
